ID	GeneSymbol	mRNA_Accession	adj.P.Val	P.Value	t	B	logFC	Gene.title
10457225	Map3k8	NM_007746 	0.023289	1.46E-04	8.5409772	1.67402	1.64220359	mitogen-activated protein kinase kinase kinase 8
10421774	Dgkh	NM_001081336 	0.023505	1.48E-04	8.5189003	1.65911	1.5202496	"diacylglycerol kinase, eta"
10495147	Dennd2d	NM_001278941 	0.023505	1.49E-04	-8.5128122	1.65499	-1.43661038	DENN/MADD domain containing 2D
10383168		ENSMUST00000093902 	0.023628	1.50E-04	-8.4968272	1.64416	-1.36476843	
10578688	Rdm1///Rnu2-10	NR_004414 	0.023628	1.51E-04	8.4909967	1.6402	4.0283427	RAD52 motif 1///U2 small nuclear RNA 10
10461369	Ahnak	NM_001039959 	0.023818	1.53E-04	8.4719782	1.62728	2.01695495	AHNAK nucleoprotein (desmoyokin)
10489891	B4galt5	NM_019835 	0.023825	1.54E-04	8.4646999	1.62233	1.52806712	"UDP-Gal:betaGlcNAc beta 1,4-galactosyltransferase, polypeptide 5"
10435787		ENSMUST00000180317 	0.023854	1.55E-04	8.4529155	1.6143	3.16842937	
10431894	Slc38a2	NM_175121 	0.023854	1.56E-04	8.4429705	1.60751	1.7321005	"solute carrier family 38, member 2"
10339690		---	0.023854	1.56E-04	-8.4426439	1.60729	-1.2623719	
10569733	Arhgef18	NM_133962 	0.024	1.57E-04	-8.4267222	1.59641	-1.23179722	rho/rac guanine nucleotide exchange factor (GEF) 18
10439583	Sidt1	NM_001159419 	0.024085	1.61E-04	-8.3946028	1.5744	-2.86862197	"SID1 transmembrane family, member 1"
10339954		---	0.024085	1.62E-04	-8.387504	1.56952	-4.90797112	
10395739	Srp54c///Srp54b///Srp54a	NM_001100109 	0.024085	1.62E-04	-8.3864628	1.56881	-1.98204034	signal recognition particle 54C///signal recognition particle 54B///signal recognition particle 54A
10402020	Eml5	NM_001081191 	0.024085	1.62E-04	-8.3857946	1.56835	-0.99545258	echinoderm microtubule associated protein like 5
10351679	Cd84	NM_001289470 	0.024085	1.62E-04	-8.3833887	1.56669	-2.3707389	CD84 antigen
10375402	Adam19	NM_001291890 	0.024085	1.63E-04	8.3772654	1.56248	1.74784819	a disintegrin and metallopeptidase domain 19 (meltrin beta)
10535904	Hsph1	NM_013559 	0.024085	1.64E-04	8.3684026	1.55638	2.52560162	heat shock 105kDa/110kDa protein 1
10384725	Rel	NM_009044 	0.024085	1.64E-04	8.3654383	1.55434	1.82271237	reticuloendotheliosis oncogene
10513818	Stmn1	NM_019641 	0.024085	1.64E-04	8.3628202	1.55253	1.75585967	stathmin 1
10504755	Erbb2///Sympk	AK145002 	0.024176	1.66E-04	8.3508489	1.54427	4.49959071	erb-b2 receptor tyrosine kinase 2///symplekin
10390763	Ccr7	NM_007719 	0.02436	1.67E-04	-8.3331234	1.53202	-2.65809029	chemokine (C-C motif) receptor 7
10606369	Itm2a	NM_008409 	0.02439	1.68E-04	-8.3242113	1.52585	-1.08540084	integral membrane protein 2A
10524955	Tesc	NM_021344 	0.02439	1.69E-04	8.3188014	1.5221	1.02267114	tescalcin
10504329	Ccdc107	NM_001037913 	0.025523	1.78E-04	8.2399164	1.46716	1.84984545	coiled-coil domain containing 107
10580061	Il27ra	NM_016671 	0.025523	1.78E-04	-8.2386752	1.46629	-1.42537272	"interleukin 27 receptor, alpha"
10508909		ENSMUST00000105884 	0.026057	1.83E-04	8.2009446	1.43981	2.74600119	
10406407	Arrdc3	NM_001042591 	0.026057	1.84E-04	8.1928978	1.43415	2.4765024	arrestin domain containing 3
10490946	Hsp90aa1	NM_010480 	0.026057	1.85E-04	8.18709	1.43006	1.88790341	"heat shock protein 90, alpha (cytosolic), class A member 1"
10453272	Zfp36l2	NM_001001806 	0.026057	1.85E-04	8.1837673	1.42772	1.46873546	"zinc finger protein 36, C3H type-like 2"
10394770	Odc1	NM_013614 	0.026082	1.86E-04	8.1763653	1.4225	3.23461929	"ornithine decarboxylase, structural 1"
10594645	Rab8b	NM_173413 	0.02665	1.91E-04	8.1386496	1.39583	1.57216877	"RAB8B, member RAS oncogene family"
10563170	Dkkl1	NM_015789 	0.026845	1.93E-04	8.1220486	1.38405	1.88818825	dickkopf-like 1
10457205	Crem	NM_001110850 	0.026863	1.94E-04	8.1151937	1.37918	2.06485986	cAMP responsive element modulator
10385518	Tgtp2///Tgtp1	NM_001145164 	0.027494	1.99E-04	-8.0746947	1.35032	-2.42907657	T cell specific GTPase 2///T cell specific GTPase 1
10582295	Odc1	NM_013614 	0.027494	2.01E-04	8.0621253	1.34133	2.13268924	"ornithine decarboxylase, structural 1"
10476945	Cst7	NM_009977 	0.027494	2.02E-04	8.0548282	1.33611	1.73565299	cystatin F (leukocystatin)
10406254	Ell2	NM_138953 	0.027494	2.02E-04	8.0530113	1.33481	2.6729509	elongation factor RNA polymerase II 2
10462005	Tmem2	NM_001033759 	0.027494	2.02E-04	8.0523837	1.33436	1.22327072	transmembrane protein 2
10538135	Gimap7	NM_146167 	0.027591	2.04E-04	-8.0415657	1.3266	-2.36938728	"GTPase, IMAP family member 7"
10532711	Cmklr1	NM_008153 	0.027786	2.06E-04	8.0256741	1.31519	1.41173192	chemokine-like receptor 1
10455813	Lmnb1	NM_010721 	0.02806	2.09E-04	8.0057852	1.30087	1.52552534	lamin B1
10469575	Gm13363///Ptp4a1///Gm8783	NM_011200 	0.028438	2.13E-04	7.9770939	1.28016	1.99464248	predicted gene 13363///protein tyrosine phosphatase 4a1///protein tyrosine phosphatase 4a1 pseudogene
10530819	Hopx	NM_001159900 	0.028438	2.14E-04	7.975263	1.27884	1.38349353	HOP homeobox
10459389	Amd2///Amd1	NM_007444 	0.028681	2.16E-04	7.9574593	1.26594	1.6845294	S-adenosylmethionine decarboxylase 2///S-adenosylmethionine decarboxylase 1
10491091	Tnfsf10	NM_009425 	0.028754	2.18E-04	7.9482898	1.25929	3.34452565	"tumor necrosis factor (ligand) superfamily, member 10"
10489364	Oser1	NM_025699 	0.029123	2.21E-04	7.9244713	1.24198	2.17198552	oxidative stress responsive serine rich 1
10504759	Sympk	AK145002 	0.029179	2.22E-04	7.9162944	1.23602	3.12112433	symplekin
10569017	Ifitm3	NM_025378 	0.030032	2.30E-04	7.8695955	1.20189	4.78388485	interferon induced transmembrane protein 3
10384885	Sptbn1	NM_009260 	0.030043	2.31E-04	-7.8637039	1.19757	-2.05610628	"spectrin beta, non-erythrocytic 1"
10528021	Hspa8///Hspa8	NM_031165 	0.030354	2.34E-04	7.8413924	1.18117	1.03227786	heat shock protein 8///heat shock protein 8
10547916	Ptms	NM_026988 	0.030354	2.35E-04	7.8383267	1.17892	1.84510904	parathymosin
10501164	Csf1	NM_001113529 	0.030583	2.38E-04	7.822356	1.16715	3.92256805	colony stimulating factor 1 (macrophage)
10563685	Ptpn5	NM_001163565 	0.031413	2.45E-04	7.7791186	1.13518	2.0824288	"protein tyrosine phosphatase, non-receptor type 5"
10526410	Hspb1	NM_013560 	0.031849	2.50E-04	7.7517611	1.11486	1.27574988	heat shock protein 1
10577190	Rasa3	NM_009025 	0.031849	2.50E-04	-7.7475756	1.11174	-2.67687845	RAS p21 protein activator 3
10551250		ENSMUST00000180343 	0.031849	2.51E-04	-7.7440776	1.10914	-0.93763438	
10487930	Pcna	NM_011045 	0.031999	2.54E-04	7.7273767	1.09669	1.26041071	proliferating cell nuclear antigen
10598996	Gm5124	NR_045668 	0.031999	2.54E-04	7.7272219	1.09657	1.33962553	nucleolar and coiled-body phosphoprotein 1 pseudogene
10340104		---	0.032011	2.56E-04	7.7189445	1.09039	2.90591846	
10426042	Gramd4	NM_001205353 	0.032011	2.56E-04	-7.7165101	1.08857	-1.03373224	GRAM domain containing 4
10402347	Ifi27l2a	NM_029803 	0.032415	2.60E-04	-7.6938379	1.0716	-3.21467302	"interferon, alpha-inducible protein 27 like 2A"
10586491	Dapk2	NM_010019 	0.032528	2.62E-04	7.6839566	1.06419	2.82403668	death-associated protein kinase 2
10544588	Gimap3	NM_031247 	0.032588	2.63E-04	-7.6763667	1.05849	-2.12869684	"GTPase, IMAP family member 3"
10521481	Jakmip1	NM_178394 	0.032716	2.66E-04	-7.66474	1.04975	-1.28481084	janus kinase and microtubule interacting protein 1
10582997	Casp4	NM_007609 	0.032716	2.66E-04	7.6609825	1.04692	1.14186806	"caspase 4, apoptosis-related cysteine peptidase"
10390458	Pcgf2	NM_001163307 	0.032953	2.70E-04	7.6425107	1.033	1.23958627	polycomb group ring finger 2
10538356	Chn2	NM_023543 	0.032953	2.70E-04	7.6410725	1.03192	1.50077706	chimerin 2
10460891	Map4k2	NM_001291787 	0.033112	2.72E-04	-7.6294723	1.02316	-1.12208047	mitogen-activated protein kinase kinase kinase kinase 2
10462702	Hectd2	NM_001163471 	0.033275	2.75E-04	-7.6178009	1.01433	-1.00792867	HECT domain containing 2
10411229	F2r	NM_010169 	0.033689	2.80E-04	7.5926679	0.99528	1.66044578	coagulation factor II (thrombin) receptor
10454786	Ctnna1	NM_009818 	0.033689	2.80E-04	7.5909467	0.99397	1.31998688	"catenin (cadherin associated protein), alpha 1"
10514049	Nfib	NM_001113209 	0.034758	2.91E-04	7.5386979	0.95416	1.20247832	nuclear factor I/B
10549102	Kcnj8	NM_008428 	0.034758	2.91E-04	7.5382276	0.9538	1.53558937	"potassium inwardly-rectifying channel, subfamily J, member 8"
10530516	Txk	NM_001122754 	0.034947	2.94E-04	-7.5260026	0.94445	-2.42131866	TXK tyrosine kinase
10590909	Endod1	NM_028013 	0.035413	2.99E-04	7.5031106	0.92689	1.1569459	endonuclease domain containing 1
10461930	D030056L22Rik	ENSMUST00000055792 	0.035572	3.01E-04	7.4922893	0.91857	2.08712938	RIKEN cDNA D030056L22 gene
10444890	Ier3	NM_133662 	0.035929	3.05E-04	7.4739312	0.90444	1.70809031	immediate early response 3
10600341	Emd	NM_007927 	0.03617	3.08E-04	7.4601496	0.8938	1.96088269	emerin
10437272	Nlrc3	NM_001081280 	0.036466	3.12E-04	7.4434282	0.88088	0.96044926	"NLR family, CARD domain containing 3"
10362097	H60b	NM_001177775 	0.036466	3.13E-04	-7.4398403	0.8781	-2.10765265	histocompatibility 60b
10563659	Spty2d1	NM_175318 	0.036871	3.17E-04	7.4188704	0.86184	2.34887128	"SPT2, Suppressor of Ty, domain containing 1 (S. cerevisiae)"
10532103	Glmn	NM_001161738 	0.036871	3.18E-04	7.4156639	0.85935	1.50781972	"glomulin, FKBP associated protein"
10369102	Cep85l	NM_001204983 	0.037894	3.28E-04	7.3740239	0.82692	2.92715587	centrosomal protein 85-like
10603736	Rdm1///Rnu2-10	XM_006533946 	0.037971	3.30E-04	7.3667685	0.82125	3.95255728	RAD52 motif 1///U2 small nuclear RNA 10
10421488	Fndc3a	NM_207636 	0.03809	3.32E-04	7.3580935	0.81447	1.84326925	fibronectin type III domain containing 3A
10427131	Soat2	NM_146064 	0.038098	3.33E-04	7.3533332	0.81074	1.09028275	sterol O-acyltransferase 2
10409152	Card19	NM_026738 	0.038158	3.36E-04	7.3430424	0.80268	1.04475906	"caspase recruitment domain family, member 19"
10359982	Atf6	NM_001081304 	0.038158	3.36E-04	7.3423766	0.80216	2.75938475	activating transcription factor 6
10569485	Tnfrsf26	NM_175649 	0.038575	3.41E-04	-7.323326	0.7872	-2.76864814	"tumor necrosis factor receptor superfamily, member 26"
10607738	Car5b	NM_181315 	0.039077	3.46E-04	7.3015577	0.77007	2.58456203	"carbonic anhydrase 5b, mitochondrial"
10495190	A930002I21Rik	ENSMUST00000060946 	0.040443	3.60E-04	-7.2512239	0.73027	-2.03089486	RIKEN cDNA A930002I21 gene
10353844	Neurl3	NM_153408 	0.04072	3.63E-04	7.2374407	0.71932	2.25869119	neuralized E3 ubiquitin protein ligase 3
10345704		ENSMUST00000083695 	0.04072	3.64E-04	7.2335125	0.7162	1.06520517	
10603346	Plp2	NM_019755 	0.040889	3.68E-04	7.2215107	0.70665	1.90899699	proteolipid protein 2
10546066	Isy1	NM_133934 	0.040889	3.70E-04	7.2114037	0.69859	1.48164646	ISY1 splicing factor homolog
10534909	LOC102638047///Gm15753///Sp110	XM_006504642 	0.040889	3.71E-04	-7.2110742	0.69833	-1.25087851	sp110 nuclear body protein-like///predicted gene 15753///Sp110 nuclear body protein
10356351	Rpl6	NM_011290 	0.040889	3.71E-04	-7.2087362	0.69646	-1.21509406	ribosomal protein L6
10571870	Hmgb2	NM_008252 	0.040889	3.72E-04	7.2067549	0.69488	0.94938558	high mobility group box 2
10340999		---	0.041314	3.77E-04	7.1888447	0.68057	4.86164663	
10357875	Btg2	NM_007570 	0.041372	3.78E-04	7.1828217	0.67576	1.81468736	"B cell translocation gene 2, anti-proliferative"
10583647	Dnm2	NM_001039520 	0.041374	3.80E-04	-7.178599	0.67237	-1.2335208	dynamin 2
10363735	Egr2	NM_010118 	0.042105	3.88E-04	7.1513024	0.65047	3.03833571	early growth response 2
10451763	Satb1	NM_001163630 	0.042882	3.96E-04	-7.1230979	0.62776	-2.00693719	special AT-rich sequence binding protein 1
10444824	H2-Q6///H2-Q8	NM_023124 	0.043732	4.05E-04	7.0932094	0.60361	1.83508857	"histocompatibility 2, Q region locus 6///histocompatibility 2, Q region locus 8"
10339293		---	0.04461	4.15E-04	-7.0631253	0.57919	-1.52463157	
10442493		ENSMUST00000082834 	0.044717	4.17E-04	7.0551982	0.57275	3.75982614	
10440427	D16Ertd472e	NM_001252438 	0.044717	4.19E-04	7.0506539	0.56905	2.0670365	"DNA segment, Chr 16, ERATO Doi 472, expressed"
10475378	Casc4	NM_001205369 	0.044717	4.20E-04	-7.0470163	0.56608	-0.92731973	cancer susceptibility candidate 4
10498998	D930015E06Rik	NM_172681 	0.044717	4.21E-04	-7.0439477	0.56358	-1.439631	RIKEN cDNA D930015E06 gene
10383289	Baiap2	NM_001037755 	0.044836	4.23E-04	7.035383	0.5566	1.41176316	brain-specific angiogenesis inhibitor 1-associated protein 2
10558458	Ppp2r2d	NM_026391 	0.044836	4.25E-04	7.0301291	0.55231	1.10209157	"protein phosphatase 2, regulatory subunit B, delta"
10495530	Dph5	NM_027193 	0.044836	4.26E-04	-7.0285714	0.55104	-1.90865802	diphthamide biosynthesis 5
10440099	St3gal6	NM_018784 	0.046634	4.45E-04	6.9718192	0.50451	1.69720793	"ST3 beta-galactoside alpha-2,3-sialyltransferase 6"
10457872	Slc39a6	NM_139143 	0.046634	4.45E-04	6.9697433	0.5028	1.47652634	"solute carrier family 39 (metal ion transporter), member 6"
10407173	Il6st	NM_010560 	0.046804	4.48E-04	-6.9611485	0.49573	-2.38062318	interleukin 6 signal transducer
10349648	Ctse	NM_007799 	0.047627	4.59E-04	-6.9299051	0.46993	-2.48533919	cathepsin E
10343373		---	0.047627	4.60E-04	6.9277667	0.46816	2.44269332	
10443980	Myo1f	NM_053214 	0.047627	4.60E-04	6.9271075	0.46761	1.60883918	myosin IF
10559248	Tspan32	NM_001128080 	0.04814	4.67E-04	-6.9095218	0.45304	-1.44309242	tetraspanin 32
10403821	Tcrg-V6///Tcrg-V4///Trgv2	ENSMUST00000103558 	0.04818	4.69E-04	6.9020676	0.44686	2.25761134	"T cell receptor gamma, variable 6///T cell receptor gamma, variable 4///T cell receptor gamma variable 2"
10383152		ENSMUST00000093902 	0.04818	4.70E-04	-6.9002238	0.44532	-1.14904308	
10404024	Hist1h4h	NM_153173 	0.04818	4.71E-04	6.8971011	0.44273	1.31610582	"histone cluster 1, H4h"
10504912		ENSMUST00000082490 	0.048236	4.73E-04	6.8918426	0.43836	1.25546646	
10554863	Sytl2	NM_001040085 	0.048556	4.78E-04	6.8791585	0.4278	2.62172196	synaptotagmin-like 2
10392221	Pecam1	NM_001032378 	0.048556	4.81E-04	-6.8706871	0.42074	-2.30148583	platelet/endothelial cell adhesion molecule 1
10364950	Gadd45b	NM_008655 	0.048556	4.81E-04	6.87041	0.42051	2.92611011	growth arrest and DNA-damage-inducible 45 beta
10341672		---	0.048556	4.82E-04	-6.8684679	0.41889	-1.08825159	
10359201	Ralgps2	NM_001159965 	0.048647	4.86E-04	-6.8564842	0.40889	-1.15558367	Ral GEF with PH domain and SH3 binding motif 2
10360934	Rrp15	NM_026041 	0.048647	4.87E-04	-6.854259	0.40703	-1.84749634	ribosomal RNA processing 15 homolog (S. cerevisiae)
10413304	Arf4	NM_007479 	0.048647	4.89E-04	6.8510223	0.40432	1.35637521	ADP-ribosylation factor 4
10411373	Hexb	NM_010422 	0.048647	4.90E-04	-6.8482119	0.40197	-1.33955911	hexosaminidase B
10368947	Aim1	NM_172393 	0.048647	4.90E-04	6.8477112	0.40156	2.04205815	absent in melanoma 1
10585842	Nptn	NM_001293673 	0.048859	4.95E-04	6.8354629	0.3913	1.70154863	neuroplastin
10460968	Rasgrp2	NM_011242 	0.048859	4.95E-04	-6.8349305	0.39086	-1.74795193	"RAS, guanyl releasing protein 2"
10499639	Cks1b	NM_016904 	0.048972	4.98E-04	6.8271447	0.38433	2.19539541	CDC28 protein kinase 1b
10563338	Ppp1r15a	NM_008654 	0.048972	4.99E-04	6.8241562	0.38182	2.15133166	"protein phosphatase 1, regulatory (inhibitor) subunit 15A"
10506058	Inadl	NM_001005784 	0.048972	5.02E-04	-6.8177569	0.37645	-1.01143397	InaD-like (Drosophila)
10525885	Gm10382	ENSMUST00000100700 	0.048972	5.02E-04	6.8176242	0.37634	1.85992348	predicted gene 10382
10404422	Serpinb6b	NM_011454 	0.04922	5.06E-04	6.8060589	0.36662	1.91965361	"serine (or cysteine) peptidase inhibitor, clade B, member 6b"
10522160	N4bp2	NM_001024917 	0.04922	5.07E-04	-6.8041088	0.36498	-1.18583271	NEDD4 binding protein 2
10534456	Hip1	NM_146001 	0.050029	5.17E-04	6.7799286	0.34461	1.06745269	huntingtin interacting protein 1
10339534		---	0.050112	5.19E-04	-6.7743122	0.33987	-0.7493402	
10566358	Trim30a	NM_009099 	0.050246	5.22E-04	-6.7674335	0.33406	-1.63849509	tripartite motif-containing 30A
10533729	Vps37b	NM_177876 	0.050249	5.23E-04	6.7638779	0.33105	2.48320135	vacuolar protein sorting 37B
10533945	Ubc///Gm10382///Ubc	ENSMUST00000108707 	0.05039	5.26E-04	6.7568515	0.3251	1.12954016	ubiquitin C///predicted gene 10382///ubiquitin C
10590983	Panx1	NM_019482 	0.050502	5.29E-04	6.7505815	0.31979	0.95377858	pannexin 1
10342986		---	0.051799	5.44E-04	6.7152594	0.2898	2.89683091	
10343757		---	0.052732	5.55E-04	-6.689456	0.2678	-1.17795611	
10483148		ENSMUST00000083903 	0.052799	5.58E-04	6.6830516	0.26233	1.54513168	
10387372	Kdm6b	NM_001017426 	0.052799	5.59E-04	6.6810574	0.26062	1.08786986	KDM1 lysine (K)-specific demethylase 6B
10444135	AA388235	NR_033305 	0.053031	5.64E-04	-6.6707683	0.25182	-0.90076143	expressed sequence AA388235
10581643		ENSMUST00000122558 	0.053031	5.64E-04	6.6688164	0.25015	2.02986778	
10520862	Fosl2	NM_008037 	0.053068	5.66E-04	6.6645843	0.24652	2.24720056	fos-like antigen 2
10518300	Tnfrsf1b	NM_011610 	0.05351	5.73E-04	6.6509062	0.23479	2.29212321	"tumor necrosis factor receptor superfamily, member 1b"
10344314		---	0.053618	5.76E-04	6.6446201	0.22939	0.80357269	
10381115	Eif1	NM_011508 	0.053618	5.77E-04	6.6417056	0.22689	1.11161758	eukaryotic translation initiation factor 1
10338368		---	0.053622	5.78E-04	-6.6383114	0.22397	-1.7154701	
10449471	Srpk1	NM_016795 	0.053922	5.83E-04	-6.628065	0.21515	-0.95592803	serine/arginine-rich protein specific kinase 1
10502823	Dnajb4	NM_025926 	0.054279	5.89E-04	6.6161676	0.2049	3.00153816	DnaJ heat shock protein family (Hsp40) member B4
10451004	Cd2ap	NM_009847 	0.054279	5.91E-04	-6.6126772	0.20189	-1.56217484	CD2-associated protein
10347933	LOC101055672///C130026I21Rik///Sp140///A530032D15Rik	NM_001013817 	0.054279	5.93E-04	6.607081	0.19706	1.96102468	nuclear body protein SP140-like///RIKEN cDNA C130026I21 gene///Sp140 nuclear body protein///RIKEN cDNA A530032D15Rik gene
10400405	Nfkbia	NM_010907 	0.054279	5.93E-04	6.6067501	0.19677	1.67112316	"nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor, alpha"
10435514	Ildr1	NM_001285788 	0.056106	6.15E-04	6.5626045	0.15854	0.78316938	immunoglobulin-like domain containing receptor 1
10538126	Gimap4	NM_001243200 	0.056286	6.19E-04	-6.5554504	0.15232	-1.60972418	"GTPase, IMAP family member 4"
10471929	Arhgap15	NM_001025377 	0.0574	6.35E-04	-6.5238432	0.12478	-1.63478213	Rho GTPase activating protein 15
10362102	Gm10825	NR_028580 	0.0574	6.36E-04	-6.5207549	0.12208	-3.07669799	predicted gene 10825
10408600	Serpinb6a	NM_001164117 	0.0574	6.39E-04	6.5164667	0.11834	1.1550423	"serine (or cysteine) peptidase inhibitor, clade B, member 6a"
10417065	Rap2a	NM_029519 	0.0574	6.39E-04	6.5147829	0.11687	1.82767457	RAS related protein 2a
10338792		---	0.0574	6.40E-04	6.5131374	0.11543	1.38023983	
10595630	Mthfsl///Mthfs	NM_001128601 	0.0574	6.43E-04	6.5087666	0.1116	1.70806675	"5, 10-methenyltetrahydrofolate synthetase-like///5, 10-methenyltetrahydrofolate synthetase"
10356299	Gpr55	NM_001033290 	0.0574	6.43E-04	6.5072342	0.11026	2.00429631	G protein-coupled receptor 55
10356866	Pdcd1	NM_008798 	0.0574	6.44E-04	6.505944	0.10913	2.92335611	programmed cell death 1
10342498		---	0.057461	6.46E-04	-6.5015255	0.10527	-3.13729974	
10340463		---	0.057958	6.54E-04	-6.4878826	0.09331	-0.78374274	
10423471	Ctnnd2	NM_008729 	0.058414	6.60E-04	6.4752085	0.08218	1.56255173	"catenin (cadherin associated protein), delta 2"
10594988	Mapk6	NM_015806 	0.058622	6.64E-04	6.4677759	0.07564	1.22300141	mitogen-activated protein kinase 6
10343423		---	0.059716	6.80E-04	-6.4398464	0.05103	-1.91687831	
10441115	Brwd1	NM_001103179 	0.059716	6.80E-04	-6.4391367	0.0504	-0.86084135	bromodomain and WD repeat domain containing 1
10546661	Foxp1	ENSMUST00000074346 	0.060765	6.95E-04	-6.4132817	0.02753	-1.25532035	forkhead box P1
10472860	Rapgef4	NM_001204165 	0.060765	6.96E-04	-6.4119412	0.02634	-2.38659057	Rap guanine nucleotide exchange factor (GEF) 4
10342415		---	0.061385	7.05E-04	-6.3962534	0.01242	-1.02926744	
10397895	Ubr7	NM_025666 	0.061385	7.07E-04	-6.3922401	0.00885	-0.860211	ubiquitin protein ligase E3 component n-recognin 7 (putative)
10512892	Acnat1	NM_001164565 	0.061385	7.08E-04	6.3905919	0.00739	0.84567385	acyl-coenzyme A amino acid N-acyltransferase 1
10362861	Scml4	NM_172938 	0.061552	7.12E-04	-6.3843148	0.00181	-1.81928629	sex comb on midleg-like 4 (Drosophila)
10575142	Gm10627	AK155400 	0.061951	7.18E-04	-6.3735375	-0.00779	-0.84613584	predicted gene 10627
10492815	Tmem154	NM_177260 	0.062146	7.22E-04	6.366761	-0.01383	2.02794713	transmembrane protein 154
10467489	Gm13363///Ptp4a1///Gm8783	NM_011200 	0.062151	7.31E-04	6.3529288	-0.02617	1.77683841	predicted gene 13363///protein tyrosine phosphatase 4a1///protein tyrosine phosphatase 4a1 pseudogene
