	GeneSymbol_GSM2386506_Kupper.txt	mRNA_Accession_GSM2386506_Kupper.txt	adj.P.Val_GSM2386506_Kupper.txt	logFC_GSM2386506_Kupper.txt	GeneSymbol_GSE47045_GEO2R_TRM_v_TN_Carbone.txt	mRNA_Accession_GSE47045_GEO2R_TRM_v_TN_Carbone.txt	adj.P.Val_GSE47045_GEO2R_TRM_v_TN_Carbone.txt	logFC_GSE47045_GEO2R_TRM_v_TN_Carbone.txt	GeneSymbol_GSE79858_Slansky_TIL_v_TN.txt	mRNA_Accession_GSE79858_Slansky_TIL_v_TN.txt	adj.P.Val_GSE79858_Slansky_TIL_v_TN.txt	logFC_GSE79858_Slansky_TIL_v_TN.txt	GeneSymbol_GSE_Anderson_TIL_v_Naive.txt	mRNA_Accession_GSE_Anderson_TIL_v_Naive.txt	adj.P.Val_GSE_Anderson_TIL_v_Naive.txt	logFC_GSE_Anderson_TIL_v_Naive.txt
114	1700020L24Rik	NM_025492	0.9259	0.07332267	1700020L24Rik	NM_025492	0.786559	-0.27326959	1700020L24Rik	NM_025492	0.25000278	-0.18	1700020L24Rik	NM_025492	0.71	0.2315272
115	1700020N01Rik	BC099546	0.9027	-0.084114	1700020N01Rik	NR_027968	0.815712	0.24468079	1700020N01Rik	NR_027968	1.0	8.88e-16	1700020N01Rik	NM_183266	0.506	0.15606270000000003
116	1700020N15Rik	NM_029316	0.8190000000000001	-0.15022733	1700020N15Rik	NM_001098842	0.8872085000000001	-0.309044925	1700020N15Rik	NM_001098842	0.314387595	-0.1935	1700020N15Rik	NM_001098842	0.0745	0.3997373
117	1700021A07Rik	AK006189	0.2967	-0.98020133	1700021A07Rik	ENSMUST00000042671	0.74105	-0.33823006	1700021A07Rik	ENSMUST00000042671	0.49184259999999996	-0.14	1700021A07Rik	XR_168465	0.285	-0.7058973000000001
118	1700021F05Rik	BC013506	0.3247	-0.70728567	1700021F05Rik	NM_026411	0.357295	-0.90988527	1700021F05Rik	NM_026411	0.19562189	0.38	1700021F05Rik	NM_026411	0.209	-0.708912
119	1700021F07Rik	NM_028158	0.8065	-0.16537933	1700021F07Rik	NM_028158	0.932724	0.07239448	1700021F07Rik	NM_028158	0.34343776	-0.273	1700021F07Rik	NM_028158	0.488	-0.23214189999999998
120	1700021P04Rik	AK006227	0.9661	0.05448667	1700021P04Rik	ENSMUST00000178667	0.9554020000000001	0.06704408	1700021P04Rik	ENSMUST00000178667	0.66050493	0.07	1700021P04Rik	XR_168582	0.11599999999999999	-0.6284930000000001
121	1700022A21Rik	NR_003953	0.9576	0.041166	1700022A21Rik	NR_003953	0.9908969999999999	-0.00708459	1700022A21Rik	NR_003953	0.10379766	-0.373	1700022A21Rik	NR_003953	0.634	-0.18060489999999998
122	1700023F06Rik	NM_001254724	0.9935	0.010678	1700023F06Rik	NM_001254724	0.865484	-0.15385671	1700023F06Rik	NM_001254724	0.6724604999999999	-0.0667	1700023F06Rik	NM_001254724	0.20600000000000002	0.2732173
123	1700024P04Rik	NM_027064	0.736	0.203646	1700024P04Rik	NM_027064	0.952685	-0.06395023	1700024P04Rik	NM_027064	0.36544735	-0.23	1700024P04Rik	NM_027064	0.184	-0.297367
124	1700025F22Rik	BC061241	0.8567	0.10904467	1700025F22Rik	ENSMUST00000078770	0.9546319999999999	-0.03989638	1700025F22Rik	ENSMUST00000078770	0.36890429999999996	0.157	1700025F22Rik	NM_027074	0.0865	0.3736962
125	1700025G04Rik	NM_197990	0.3905	0.85657233	1700025G04Rik	NM_197990	0.9056010000000001	-0.14766481	1700025G04Rik	NM_197990	0.0022295450000000003	-1.555	1700025G04Rik	NM_197990	0.41879333333333335	0.07709623333333333
126	1700025H01Rik	AK006338	0.9503	-0.064997	1700025H01Rik	AK006338	0.8433219999999999	-0.14971337	1700025H01Rik	AK006338	0.05783207	-0.57	1700025H01Rik	XM_001479023	0.24	-0.3112178
127	1700028I16Rik	NR_038042	0.7549	0.22418667	1700028I16Rik	NR_038042	0.854685	-0.11163798	1700028I16Rik	NR_038042	0.85631027	0.03	1700028I16Rik	NR_038042	0.514	0.1620363
128	1700028J19Rik	NR_029436	0.7704	0.24430133	1700028J19Rik	NR_029436	0.939666	0.08178137	1700028J19Rik	NR_029436	0.32267412	0.16	1700028J19Rik	NR_029436	0.6729999999999999	-0.13146010000000002
129	1700028P14Rik	BC049563	0.9689	0.03858567	1700028P14Rik	ENSMUST00000035849	0.517058	-0.28380842	1700028P14Rik	ENSMUST00000035849	0.64671431	0.09	1700028P14Rik	NM_026188	0.503	0.18286270000000002
130	1700029F12Rik	NM_025585	0.986	0.02159567	1700029F12Rik	NM_001080777	0.936743	-0.08847946	1700029F12Rik	NM_001080777	0.20744772	-0.307	1700029F12Rik	NM_001080777	0.723	-0.11495410000000002
131	1700029H14Rik	NM_001080781	0.8679	0.11503933	1700029H14Rik	NM_001080781	0.969139	0.03417645	1700029H14Rik	NM_001080781	0.33161903	-0.297	1700029H14Rik	NM_001080781	0.825	-0.1447394
132	1700029I15Rik	NM_183112	0.9867	0.05746333	1700029I15Rik	NM_183112	0.427886	0.43311753	1700029I15Rik	NM_183112	0.92834115	0.0267	1700029I15Rik	NM_183112	0.2918	0.7441062
133	1700029J07Rik	NM_001033148	0.9896	-0.00960633	1700029J07Rik	NM_001033148	0.97019	-0.02746704	1700029J07Rik	NM_001033148	0.52221552	0.107	1700029J07Rik	NM_001033148	0.295	-0.2786525
134	1700029M20Rik	NR_015613	0.736	0.189826	1700029M20Rik	NR_015613	0.9954370000000001	-0.00559798	1700029M20Rik	NR_015613	0.25430354	-0.22699999999999998	1700029M20Rik	NM_028688	0.4745	0.3382096
135	1700029P11Rik	NM_025503	0.9708	-0.054626	1700029P11Rik	NM_025503	0.653938	-0.46007637	1700029P11Rik	NM_025503	0.23103856	-0.243	1700029P11Rik	NM_025503	0.441	0.16574389999999997
136	1700030C10Rik	NR_015521	0.8157	-0.14183767	1700030C10Rik	ENSMUST00000110971	0.8537965000000001	-0.093113405	1700030C10Rik	ENSMUST00000110971	0.2064124066666667	0.1446666666666667	1700030C10Rik	NR_015521	0.675	0.11394289999999999
137	1700030F18Rik	ENSMUST00000100209	0.8262	0.16787	1700030F18Rik	NM_028180	0.9744889999999999	0.02804838	1700030F18Rik	NM_028180	0.55675924	-0.0967	1700030F18Rik	NM_001162867	0.534	0.2958456
138	1700030J22Rik	BC049630	0.8032	0.14925733	1700030J22Rik	NM_027103	0.894907	0.18563978	1700030J22Rik	NM_027103	0.56977687	0.12300000000000001	1700030J22Rik	NM_027103	0.968	0.015050299999999999
139	1700030K09Rik	ENSMUST00000064853	0.3773	-0.57688667	1700030K09Rik	NM_028170	0.849075	0.10843414	1700030K09Rik	NM_028170	0.83519931	-0.0433	1700030K09Rik	NM_028170	0.484	-0.1699872
140	1700031F05Rik	NM_028496	0.8393	0.14635	1700031F05Rik	NM_028496	0.308318	0.66841049	1700031F05Rik	NM_028496	0.88210079	-0.13	1700031F05Rik	NM_028496	0.0557	-0.4169988
141	1700034E13Rik	BC048563	0.916	0.086504	1700034E13Rik	ENSMUST00000091904	0.8118029999999999	-0.14846938	1700034E13Rik	ENSMUST00000091904	0.20976629	-0.207	1700034E13Rik	NM_030097	0.961	0.020085299999999997
142	1700034H15Rik	NR_030669	0.9814	0.030638	1700034H15Rik	ENSMUST00000069573	0.9617690000000001	-0.03885657	1700034H15Rik	ENSMUST00000069573	0.16877837	-0.33	1700034H15Rik	NM_001024489	0.49399999999999994	-0.2815648
143	1700034I23Rik	NR_045380	0.3518	-0.97191167	1700034I23Rik	NR_045380	0.662022	-0.7918832	1700034I23Rik	NR_045380	0.75194861	-0.09834999999999999	1700034I23Rik	NM_028494	0.0261	-0.9071679
144	1700034J05Rik	ENSMUST00000036592	0.6493	0.49326233	1700034J05Rik	NM_001164236	0.946641	-0.04288586	1700034J05Rik	NM_001164236	0.2759739	-0.22699999999999998	1700034J05Rik	NM_001164236	0.5329999999999999	0.1142762
145	1700034O15Rik	BC048592	0.8355	0.185559	1700034O15Rik	XM_006506737	0.896409	-0.09270999	1700034O15Rik	XM_006506737	0.98790595	-0.0033299999999999996	1700034O15Rik	NM_029671	0.737	0.1363231
146	1700037C18Rik	ENSMUST00000115859	0.6878	-0.245582	1700037C18Rik	NM_028484	0.9047040000000001	0.08335618	1700037C18Rik	NM_028484	0.03040496	-0.643	1700037C18Rik	NM_028484	0.17035	0.3746178
147	1700037H04Rik	BC071212	0.9439	-0.112701	1700037H04Rik	NM_026091	0.71148	-0.43069795	1700037H04Rik	NM_026091	0.10190842	0.473	1700037H04Rik	NM_026091	0.4549	-0.5078377
148	1700039E15Rik	NM_001033176	0.8856	0.11904567	1700039E15Rik	NM_001033176	0.8352120000000001	0.17554873	1700039E15Rik	NM_001033176	0.24271314	-0.287	1700039E15Rik	NM_001033176	0.0189	-1.0078081
149	1700040F17Rik	AK006654	0.9568	0.055607	1700040F17Rik	AK006654	0.899284	-0.07920126	1700040F17Rik	AK006654	0.87202427	-0.0367	1700040F17Rik	XR_141269	0.31	0.2470831
150	1700040L02Rik	BC087900	0.9712	-0.03444833	1700040L02Rik	XM_006514216	0.9793649999999999	0.02050719	1700040L02Rik	XM_006514216	0.66168061	-0.09	1700040L02Rik	NM_028491	0.736	-0.11107750000000001
151	1700048O20Rik	NR_033553	0.7617	-0.41419267	1700048O20Rik	NR_033553	0.893824	-0.12759212	1700048O20Rik	NR_033553	0.36445389	0.6970000000000001	1700048O20Rik	NR_033553	0.27242500000000003	0.8365754499999999
152	1700052K11Rik	NR_027956	0.2464	-0.824549	1700052K11Rik	NR_027956	0.9370639999999999	-0.05084742	1700052K11Rik	NR_027956	0.33410741	-0.177	1700052K11Rik	NM_028539	0.809	0.0890245
153	1700054O19Rik	AK006789	0.9656	-0.04239867	1700054O19Rik	XR_383299	0.915761	-0.14756244	1700054O19Rik	XR_383299	0.646876	0.12	1700054O19Rik	NM_023748	0.204	-0.4337404
154	1700056E22Rik	NM_028516	0.1547	-1.32851767	1700056E22Rik	NM_028516	0.980468	0.09683383	1700056E22Rik	NM_028516	0.01326557	-0.9129999999999999	1700056E22Rik	NM_028516	0.28600000000000003	0.7023314
155	1700057G04Rik	BC147543	0.8772	0.11625267	1700057G04Rik	NM_001033184	0.875899	-0.07778201	1700057G04Rik	NM_001033184	0.91183804	0.0267	1700057G04Rik	NM_001033184	0.826	-0.0879386
156	1700061G19Rik	BC116283	0.6568	-0.24916767	1700061G19Rik	XM_006525141	0.9888469999999999	0.01289633	1700061G19Rik	XM_006525141	0.96490347	-0.01	1700061G19Rik	NM_030141	0.084685	-0.56399655
157	1700061I17Rik	NR_038029	0.6917	0.30341567	1700061I17Rik	NR_038029	0.9516610000000001	-0.04879336	1700061I17Rik	NR_038029	0.39068408	-0.13699999999999998	1700061I17Rik	NR_038029	0.657	0.11532460000000001
158	1700063H04Rik	AK006869	0.8117	0.15118833	1700063H04Rik	XR_403710	0.668308	0.25458524	1700063H04Rik	XR_403710	0.06761183	-0.40299999999999997	1700063H04Rik	XR_140778	0.16699999999999998	0.46322520000000006
159	1700065D16Rik	BC053441	0.7447	0.20823633	1700065D16Rik	ENSMUST00000178038	0.791853	0.1559249	1700065D16Rik	ENSMUST00000178038	0.55569821	0.193	1700065D16Rik	NM_001271569	0.7759999999999999	0.0662164
160	1700066B19Rik	NM_001033168	0.9161	0.10908233	1700066B19Rik	NM_001033168	0.8943409999999999	-0.11218821	1700066B19Rik	NM_001033168	0.01305334	-0.513	1700066B19Rik	NM_001033168	0.5589999999999999	0.1233361
161	1700066M21Rik	NM_028546	0.7933	-0.14779233	1700066M21Rik	NM_028546	0.9951459999999999	-0.00985677	1700066M21Rik	NM_028546	0.63963097	-0.1	1700066M21Rik	NM_028546	0.372	0.6439212000000001
162	1700067K01Rik	NM_183097	0.5999	-0.36584533	1700067K01Rik	NM_183097	0.9239069999999999	0.11263085	1700067K01Rik	NM_183097	0.37443829	-0.17300000000000001	1700067K01Rik	NM_183097	0.602	-0.2710514
163	1700067P10Rik	NM_026625	0.9421	-0.077418	1700067P10Rik	NM_026625	0.9958870000000001	0.00367905	1700067P10Rik	NM_026625	0.48743808	-0.12	1700067P10Rik	NM_026625	0.441	-0.2003819
164	1700069L16Rik	NR_033216	0.9611	-0.04287667	1700069L16Rik	ENSMUST00000047891	0.8938520000000001	0.11209459	1700069L16Rik	ENSMUST00000047891	0.63246295	-0.12300000000000001	1700069L16Rik	NR_033216	0.491	-0.2389444
165	1700071K01Rik	NM_001033765	0.8949	-0.16922733	1700071K01Rik	NM_001033765	0.717878	-0.274827	1700071K01Rik	NM_001033765	0.21415109999999998	0.39299999999999996	1700071K01Rik	NM_001033765	0.3156966666666667	0.5670681333333334
166	1700073E17Rik	NR_003625	0.903	0.08917833	1700073E17Rik	NR_003625	0.935423	-0.09444161	1700073E17Rik	NR_003625	0.57888241	0.13	1700073E17Rik	NM_001001987	0.3312	0.28993036666666666
167	1700074P13Rik	NM_028550	0.9707	-0.03622133	1700074P13Rik	NM_028550	0.8703559999999999	-0.16095786	1700074P13Rik	NM_028550	0.54702413	-0.0967	1700074P13Rik	NM_028550	0.301	0.21297929999999995
168	1700080E11Rik	NM_028562	0.8723	-0.09821267	1700080E11Rik	NM_028562	0.787667	-0.18192654	1700080E11Rik	NM_028562	0.27233925	-0.253	1700080E11Rik	NM_028562	0.309	-0.2667784
169	1700080O16Rik	BC109337	0.9902	0.00934033	1700080O16Rik	NM_028851	0.77717	0.16736091	1700080O16Rik	NM_028851	0.07866487	-0.32	1700080O16Rik	NM_028851	0.39899999999999997	0.2140301
170	1700084J12Rik	NR_033608	0.6982	0.614571	1700084J12Rik	NR_033608	0.939981	-0.09131327	1700084J12Rik	NR_033608	0.62364082	-0.16	1700084J12Rik	NM_028551	0.5920000000000001	0.2289321
171	1700086L19Rik	NR_030733	0.7656	-0.16958233	1700086L19Rik	NR_030733	0.832374	-0.13037077	1700086L19Rik	NR_030733	0.40746927	-0.12	1700086L19Rik	NR_030733	0.203	0.41490079999999996
172	1700086O06Rik	NR_015475	0.9884	-0.01588767	1700086O06Rik	NR_027904	0.9629049999999999	-0.06269794	1700086O06Rik	NR_027904	0.63156959	0.08	1700086O06Rik	NR_015475	0.0543	0.6965878000000001
173	1700088E04Rik	BC096672	0.9558	-0.060082	1700088E04Rik	BC068203	0.732688	-0.30223446	1700088E04Rik	BC068203	0.32730199	-0.187	1700088E04Rik	NM_138581	0.0956	-1.4452053
174	1700093K21Rik	NM_001110133	0.5345	0.30562767	1700093K21Rik	NM_001110133	0.833515	-0.19510214	1700093K21Rik	NM_001110133	0.19031833	-0.217	1700093K21Rik	NM_001110133	0.727	0.09587960000000001
175	1700094D03Rik	NM_028567	0.1228	-1.150796	1700094D03Rik	NM_028567	0.67906	-0.397332645	1700094D03Rik	NM_028567	0.16152746	-0.5715	1700094D03Rik	NM_028567	0.27963333333333334	-0.4344639333333334
176	1700102P08Rik	NM_053216	0.555	-0.92214233	1700102P08Rik	NM_053216	0.8887120000000001	0.15295322	1700102P08Rik	NM_053216	0.17527982	-0.33299999999999996	1700102P08Rik	NM_053216	0.000252	-1.8185444
177	1700109H08Rik	BC099581	0.2796	-0.673894	1700109H08Rik	ENSMUST00000008451	0.9772219999999999	-0.04232012	1700109H08Rik	ENSMUST00000008451	0.23198137	-0.483	1700109H08Rik	NM_029843	0.708	-0.2112131
178	1700110I01Rik	NR_038059	0.9447	0.01788589	1700110I01Rik	NR_038059	0.7541736666666666	0.38529048333333327	1700110I01Rik	NR_038059	0.04924217333333333	-0.423	1700110I01Rik	NR_038059	0.0347	-0.7003356
179	1700112E06Rik	NM_028275	0.882	0.09923067	1700112E06Rik	NM_028275	0.9537	-0.05535878	1700112E06Rik	NM_028275	0.54589344	0.147	1700112E06Rik	NM_028275	0.42829999999999996	0.3835610666666667
180	1700113H08Rik	NM_029685	0.9313	0.07385167	1700113H08Rik	NM_029685	0.7530319999999999	-0.15069929	1700113H08Rik	NM_029685	0.88092808	-0.0267	1700113H08Rik	NM_029685	0.10555	0.41195705
181	1700120B22Rik	AK018967	0.8323	-0.18340933	1700120B22Rik	ENSMUST00000054837	0.8848600000000001	-0.17072915	1700120B22Rik	ENSMUST00000054837	0.01718438	-0.65	1700120B22Rik	XM_001472786	0.135	0.3640453
182	1700120K04Rik	NR_027915	0.2832	-0.87288367	1700120K04Rik	NR_027915	0.769429	-0.26513563	1700120K04Rik	NR_027915	0.93983255	-0.02	1700120K04Rik	NM_026628	0.0241	-0.6712505999999999
183	1700122O11Rik	NM_029689	0.8616	-0.11105833	1700122O11Rik	NM_029689	0.8302360000000001	-0.12962965	1700122O11Rik	NM_029689	0.94716971	-0.0133	1700122O11Rik	NM_029689	0.335	-0.3519496
184	1700123K08Rik	BC147525	0.9783	-0.045412	1700123K08Rik	NM_029693	0.789553	0.18926185	1700123K08Rik	NM_029693	0.40677372	-0.22	1700123K08Rik	NM_029693	0.527	0.2092565
185	1700123L14Rik	NR_003643	0.8417	0.14583267	1700123L14Rik	NR_003643	0.8879889999999999	0.10676546	1700123L14Rik	NR_003643	0.98014713	-0.006670000000000001	1700123L14Rik	NM_030107	0.701	-0.1427402
186	1700123O20Rik	NM_021437	0.8921	-0.09978667	1700123O20Rik	NM_021437	0.36206900000000003	-0.41857716	1700123O20Rik	NM_021437	0.6467215000000001	-0.10300000000000001	1700123O20Rik	NM_021437	0.0297	1.5090294
187	1700125H20Rik	NM_028589	0.9331	0.08533533	1700125H20Rik	NM_028589	0.904329	-0.07899775	1700125H20Rik	NM_028589	0.25221475	-0.18	1700125H20Rik	NM_028589	0.565	0.2445499
188	1700128E19Rik	AK007309	0.6763	0.215838	1700128E19Rik	ENSMUST00000134409	0.9629049999999999	0.04362064	1700128E19Rik	ENSMUST00000134409	0.09140382	-0.337	1700128E19Rik	AK007309	0.251	-0.34686459999999997
189	1700128F08Rik	NR_033618	0.9964	-0.003933	1700128F08Rik	NR_033618	0.926162	0.08990295	1700128F08Rik	NR_033618	0.48624925	-0.17300000000000001	1700128F08Rik	NM_029697	0.0891	-0.48813809999999996
190	1700129C05Rik	NM_026461	0.7322	0.220821	1700129C05Rik	NM_026461	0.765545	-0.17073009	1700129C05Rik	NM_026461	0.94938065	-0.0167	1700129C05Rik	NM_026461	0.376	-0.3820857
191	1810009A15Rik	BC047099	0.4264	-0.80709633	1810009A15Rik	NM_001286103	0.899284	0.15915809	1810009A15Rik	NM_001286103	0.086339	0.5429999999999999	1810009A15Rik	NM_001286103	0.636	0.1220914
192	1810009J06Rik	NM_023707	0.5928	0.555172	1810009J06Rik	NM_001102660	0.7715425	-0.086664265	1810009J06Rik	NM_001102660	0.5332972899999999	-0.2135	1810009J06Rik	NM_001102660	0.000481	1.8695631999999998
193	1810010D01Rik	NR_033626	0.9638	-0.079974	1810010D01Rik	NR_033626	0.812562	-0.21116515	1810010D01Rik	NR_033626	0.46603302	-0.187	1810010D01Rik	NR_033626	0.5706666666666667	-0.2437426
194	1810010H24Rik	NM_001163473	0.9895	0.01055367	1810010H24Rik	NM_001163473	0.82111	-0.13408783	1810010H24Rik	NM_001163473	0.26292635	-0.313	1810010H24Rik	NM_001163473	0.131	-0.5213350999999999
195	1810011H11Rik	NM_001163616	0.9708	-0.03863367	1810011H11Rik	NM_001163616	0.66163	0.29569097	1810011H11Rik	NM_001163616	0.33252028	0.29	1810011H11Rik	NM_001163616	0.41256499999999996	0.6260096500000001
196	1810011O10Rik	NM_026931	0.893	0.296463835	1810011O10Rik	NM_026931	0.911049	-0.06098847	1810011O10Rik	NM_026931	0.00023433	3.52	1810011O10Rik	NM_026931	0.3575	0.8505445
197	1810013L24Rik	NM_001081400	0.3801	0.423236	1810013L24Rik	NM_001081400	0.5479729999999999	0.66466774	1810013L24Rik	NM_001081400	0.01435674	-0.603	1810013L24Rik	NM_001081400	0.4606719999999999	-0.42323313999999995
198	1810022K09Rik	NM_001099674	0.7816	-0.36095583500000006	1810022K09Rik	XM_006530088	0.5381670000000001	-1.30343791	1810022K09Rik	XM_006530088	0.81268363	0.09	1810022K09Rik	NM_001099674	0.332055	0.71789115
199	1810026J23Rik	NM_178619	0.9313	-0.06084067	1810026J23Rik	NM_178619	0.924775	-0.06362313	1810026J23Rik	NM_178619	0.507667	-0.203	1810026J23Rik	NM_178619	0.6375	0.11045045
200	1810030O07Rik	ENSMUST00000060108	0.9658	-0.07824467	1810030O07Rik	ENSMUST00000060108	0.9431700000000001	0.09830859	1810030O07Rik	ENSMUST00000060108	0.72199372	-0.0867	1810030O07Rik	NM_175141	0.301	-0.75739845
201	1810032O08Rik	NR_027821	0.8317	0.30537933	1810032O08Rik	NR_027821	0.846875	-0.16838246	1810032O08Rik	NR_027821	0.5980353	-0.13	1810032O08Rik	NM_025472	0.5215	0.33831125000000006
202	1810034E14Rik	NR_045798	0.1268	-1.02547833	1810034E14Rik	NR_045798	0.743955	-0.53219561	1810034E14Rik	NR_045798	0.09207411	-0.377	1810034E14Rik	NR_045798	0.000268	-1.9048713
203	1810037I17Rik	NM_024461	0.9232	-0.08946578	1810037I17Rik	NM_024461	0.867329	0.18824837	1810037I17Rik	NM_024461	0.011409145	0.665	1810037I17Rik	NM_024461	0.662	0.1915284
204	1810041L15Rik	NM_001163145	0.9209	0.10661500000000003	1810041L15Rik	NM_001163145	0.7100350000000001	-0.2690031	1810041L15Rik	NM_001163145	0.98748523	-0.0033299999999999996	1810041L15Rik	NM_001163145	0.4325	-0.29839550000000004
205	1810043G02Rik	ENSMUST00000105397	0.9049	-0.09798633	1810043G02Rik	NM_026431	0.84765	-0.12142083	1810043G02Rik	NM_026431	0.79622807	-0.0633	1810043G02Rik	NM_026431	0.3402	0.7338609500000002
206	1810046K07Rik	NM_027217	0.6246	-0.292299	1810046K07Rik	NM_027217	0.639308	0.30628654	1810046K07Rik	NM_027217	0.13863707	-0.32	1810046K07Rik	NM_027217	0.5589999999999999	-0.16463239999999998
207	1810055G02Rik	BC019471	0.1091	1.590049	1810055G02Rik	NM_028077	0.820263	0.16680791	1810055G02Rik	NM_028077	0.00545019	0.78	1810055G02Rik	NM_028077	6.790000000000001e-05	3.0418274
208	1810058I24Rik	NR_027875	0.5567	-0.402894	1810058I24Rik	NR_015608	0.9458709999999999	0.09405241	1810058I24Rik	NR_015608	0.39384675	-0.157	1810058I24Rik	NR_015608	0.2053205	1.1303537000000001
209	1810062G17Rik	NM_028183	0.9883	-0.01288333	1810062G17Rik	NM_028183	0.984261	0.02186775	1810062G17Rik	NM_028183	0.09007211	0.61	1810062G17Rik	NM_028183	0.0787	0.8486187
210	1810064F22Rik	BC147375	0.9257	0.064207	1810064F22Rik	NR_027981	0.6719970000000001	-0.22208751	1810064F22Rik	NR_027981	0.33161563	-0.19	1810064F22Rik	NM_001033151	0.267	-0.7730795
211	1810065E05Rik	NM_027239	0.7887	0.19762167	1810065E05Rik	NM_027239	0.863975	-0.09919085	1810065E05Rik	NM_027239	0.96460184	-0.01	1810065E05Rik	NM_027239	0.0875	-0.3965028
212	2010003K11Rik	BC021951	0.9481	0.11238867	2010003K11Rik	ENSMUST00000048482	0.84765	-0.13591584	2010003K11Rik	ENSMUST00000048482	0.34343776	-0.193	2010003K11Rik	NM_027237	0.515	-0.288189
213	2010005H15Rik	NM_029733	0.8921	-0.14165033	2010005H15Rik	NM_029733	0.649025	-0.38299837	2010005H15Rik	NM_029733	0.97794471	-0.006670000000000001	2010005H15Rik	NM_001082547	0.156	-0.36244570000000004
214	2010106E10Rik	NM_001168590	0.984	-0.02147933	2010106E10Rik	NM_001168590	0.926162	0.06248805	2010106E10Rik	NM_001168590	0.22463235	-0.203	2010106E10Rik	NM_001168590	0.684	0.0814547
215	2010107E04Rik	NM_027360	0.4345	-0.446025	2010107E04Rik	NM_027360	0.89444	0.17546412	2010107E04Rik	NM_027360	0.29344823	0.17300000000000001	2010107E04Rik	NM_027360	0.5579999999999999	0.13860899999999998
216	2010107G12Rik	NM_001025573	0.9551	-0.05784467	2010107G12Rik	NM_001025573	0.9708180000000001	0.02985214	2010107G12Rik	NM_001025573	0.7422509	-0.0767	2010107G12Rik	NM_001025573	0.9840000000000001	-0.006418200000000001
217	2010107G23Rik	BC024943	0.9297	0.099694	2010107G23Rik	NM_027251	0.993025	-0.00801401	2010107G23Rik	NM_027251	0.18197235	-0.257	2010107G23Rik	NM_027251	0.00040300000000000004	1.4376982
218	2010109A12Rik	NM_029363	0.6673	0.21732833	2010109A12Rik	NM_029363	0.726172	0.33517701	2010109A12Rik	NM_029363	0.69823674	-0.0667	2010109A12Rik	NM_029363	0.8146666666666667	0.06674043333333333
219	2010109I03Rik	NM_025929	0.6918	0.22315967	2010109I03Rik	NM_025929	0.8844850000000001	-0.1294701	2010109I03Rik	NM_025929	0.12678899	-0.33	2010109I03Rik	NM_025929	0.62	-0.15528540000000002
220	2010111I01Rik	NM_028079	0.3079	0.79911533	2010111I01Rik	NM_001289926	0.735003	0.25457899500000003	2010111I01Rik	NM_001289926	0.84886085	0.04082500000000001	2010111I01Rik	NM_001289924	0.214325	0.48018980000000006
221	2010204K13Rik	NR_027925	0.8579	-0.11665067	2010204K13Rik	NR_027924	0.799704	-0.17646951	2010204K13Rik	NR_027924	0.00800116	1.23	2010204K13Rik	NR_027924	0.904	0.050249800000000004
222	2010300C02Rik	ENSMUST00000162875	0.6148	0.34107233	2010300C02Rik	NM_028096	0.726172	-0.21490021	2010300C02Rik	NM_028096	0.60984852	-0.12	2010300C02Rik	NM_028096	0.652	0.3009127
223	2200002D01Rik	ENSMUST00000032808	0.7931	-0.26372267	2200002D01Rik	NM_028179	0.8466549999999999	0.22571262	2200002D01Rik	NM_028179	0.00570005	1.02	2200002D01Rik	NM_028179	0.818	0.2204346
224	2200002J24Rik	NM_026961	0.8401	0.12011733	2200002J24Rik	NM_026961	0.975601	-0.02637597	2200002J24Rik	NM_026961	0.35682978	-0.17	2200002J24Rik	NM_026961	0.534	-0.1884063
225	2210010C04Rik	NM_023333	0.9677	0.06852933	2210010C04Rik	NM_023333	0.980477	0.01647977	2210010C04Rik	NM_023333	0.79768552	-0.08	2210010C04Rik	NM_023333	0.4606666666666667	0.20541809999999996
226	2210016F16Rik	NM_027335	0.3499	-1.069566	2210016F16Rik	NM_027335	0.575278	-0.49638197	2210016F16Rik	NM_027335	0.02254598	0.69	2210016F16Rik	NM_027335	0.12083333333333333	0.26803776666666673
227	2210016L21Rik	BC031162	0.9308	-0.06231833	2210016L21Rik	XM_006530467	0.78597	-0.23635755	2210016L21Rik	XM_006530467	0.70936468	0.0867	2210016L21Rik	NM_028211	0.242	-0.6032940999999999
228	2210406O10Rik	AK043305	0.9485	-0.076924	2210406O10Rik	XR_376885	0.9809680000000001	-0.01711027	2210406O10Rik	XR_376885	0.31330263	-0.25	2210406O10Rik	XR_376884	0.0262	-0.9312931000000001
229	2210407C18Rik	ENSMUST00000108821	0.784	0.15484733	2210407C18Rik	NM_144544	0.860395	-0.10163711	2210407C18Rik	NM_144544	0.45057298	-0.16	2210407C18Rik	NM_144544	0.376	0.23159989999999997
